#{"t_start": 1686151644.842437, "env_id": null}
r,l,t
-31.438654,1600,441.98316
-51.846355,1600,442.19992
-59.620785,1600,442.322786
-48.17827,1600,442.500586
-50.85942,1600,442.761602
-40.801033,1600,442.77377
-36.636063,1600,443.092631
-52.03085,1600,443.15978
-44.88608,1600,443.352954
-33.596203,1600,443.384449
-109.2534,80,443.819499
-42.370163,1600,444.364872
-105.62655,114,445.352757
-39.729485,1600,446.146288
-44.286854,1600,446.14636
-37.291298,1600,447.464759
-33.91392,1600,447.98575
-42.409027,1600,449.862432
-43.51585,1600,450.053037
-34.008507,1600,450.262322
-38.147667,1600,450.519559
-43.466557,1600,450.578355
-42.494102,1600,451.446986
-32.56584,1600,451.584887
-32.13423,1600,451.702752
-59.42908,1600,451.958039
-35.261497,1600,496.083711
-44.158836,1600,496.473769
-27.401728,1600,496.760697
-30.543713,1600,497.094897
-32.501553,1600,497.195474
-20.304192,1600,498.097643
-29.168268,1600,498.284806
-29.652006,1600,498.486557
-24.579243,1600,499.478941
-25.464273,1600,499.70711
-28.266615,1600,499.832855
-36.782314,1600,500.020504
-27.546276,1600,500.276822
-35.655544,1600,500.289039
-21.769712,1600,500.661182
-36.719685,1600,500.840471
-23.62781,1600,500.868628
-32.096294,1600,501.313672
-110.33946,64,501.416148
-112.456726,59,501.916286
-121.96691,95,502.731618
-33.959183,1600,502.811106
-30.911905,1600,503.582603
-23.13024,1600,503.582675
-17.676733,1600,504.88634
-11.409405,1600,505.384158
-21.807793,1600,507.187221
-26.39695,1600,507.373388
-17.303566,1600,507.57179
-6.5946727,1600,507.825421
-6.583336,1600,507.883069
-0.14231382,1600,508.751552
-9.491336,1600,508.890357
-21.089916,1600,509.008808
-5.985429,1600,509.276719
-6.453648,1600,510.046648
-5.720528,1600,510.466074
-9.404215,1600,510.752628
-3.866571,1600,511.079082
-127.34304,122,511.107955
-18.310286,1600,511.179483
-13.418683,1600,512.065047
-20.109638,1600,512.254095
-7.368605,1600,512.449417
-10.318665,1600,513.449663
-15.1112,1600,557.332003
-7.744735,1600,557.45077
-13.136238,1600,557.634202
-12.3220625,1600,557.9185
6.649649,1600,557.930809
-6.2178574,1600,558.304555
3.4213245,1600,558.515259
1.4750178,1600,558.948676
-1.7996594,1600,560.420984
7.584011,1600,560.506042
8.999681,1600,561.322928
-6.1539536,1600,561.323
-14.1428175,1600,562.69907
16.70086,1600,563.204704
16.71859,1600,564.957786
15.577295,1600,565.143985
9.915106,1600,565.343583
-1.1155273,1600,565.593451
10.781705,1600,565.64818
8.731327,1600,566.515894
12.785743,1600,566.645809
21.857668,1600,566.760372
-2.160062,1600,566.999203
6.1757812,1600,568.11692
19.732374,1600,568.406134
19.461443,1600,568.738708
9.829392,1600,568.768117
17.748455,1600,568.840669
11.467862,1600,569.752542
6.156357,1600,569.940718
7.1829944,1600,570.136772
-106.259705,58,570.432839
5.2446847,1600,571.096213
0.6781839,1600,571.312011
20.460962,1600,571.434685
22.747066,1600,571.619097
28.190886,1600,571.872246
21.067392,1600,571.884531
24.276443,1600,572.255808
45.52388,1600,572.4592
25.340427,1600,572.872142
26.662199,1600,574.318839
14.434904,1600,574.401069
10.644371,1600,618.375955
31.995983,1600,618.376026
21.03715,1600,619.637559
19.799244,1600,620.163438
26.93533,1600,621.930578
33.44889,1600,622.105724
45.150703,1600,622.300055
29.087044,1600,622.557428
26.104181,1600,622.612823
38.63712,1600,623.537202
40.07304,1600,623.666033
33.0091,1600,623.780982
22.5637,1600,624.025255
41.629498,1600,625.162283
46.012115,1600,625.449279
29.55597,1600,625.789282
46.499447,1600,625.823394
17.951193,1600,625.905024
-71.19319,726,626.505198
32.98509,1600,626.822253
38.26946,1600,627.217598
49.066746,1600,627.560054
-112.10363,182,628.165207
44.795544,1600,628.247932
38.841434,1600,628.484509
42.214928,1600,628.609486
49.622444,1600,628.796765
49.806877,1600,629.06279
45.39306,1600,629.075976
50.49291,1600,629.477752
26.268719,1600,629.698925
38.1419,1600,630.15241
65.648865,1600,631.661718
51.638752,1600,631.769487
47.47752,1600,632.53435
60.08082,1600,632.534425
-99.66284,226,633.669108
46.579758,1600,633.904422
48.974785,1600,636.191596
46.648823,1600,680.204866
62.950497,1600,680.400689
43.083614,1600,680.651615
44.977055,1600,680.706548
-68.38653,964,680.992296
51.810307,1600,681.545824
57.078808,1600,681.674002
56.17694,1600,681.786822
63.0355,1600,682.025745
69.430336,1600,683.150849
70.14816,1600,683.442165
-62.562313,1149,683.59102
78.27954,1600,683.78358
55.389965,1600,683.812129
63.531635,1600,683.881171
69.3617,1600,684.771219
55.37007,1600,685.14638
69.914185,1600,685.444243
66.967064,1600,685.985769
59.036358,1600,686.062038
68.68964,1600,686.271346
63.095043,1600,686.561132
74.57393,1600,686.811899
69.76683,1600,686.824122
75.40392,1600,687.190884
46.60535,1600,687.798938
-55.50263,811,688.626752
69.54517,1600,689.243366
64.529976,1600,690.027707
65.17783,1600,690.027768
77.77106,1600,691.074519
66.60915,1600,691.275693
90.6539,1600,693.502227
91.87591,1600,693.677185
91.89897,1600,693.871374
89.20044,1600,694.113416
88.08149,1600,694.166836
90.866714,1600,694.452286
95.82583,1600,695.024823
89.76462,1600,695.15072
78.422195,1600,695.496739
88.28001,1600,696.591121
105.922264,1600,696.87407
76.09447,1600,697.017068
81.54994,1600,697.203054
77.59339,1600,697.231622
92.38498,1600,697.301374
100.50491,1600,741.536577
87.97006,1600,741.920213
75.33949,1600,742.241087
69.232124,1600,742.826218
97.86248,1600,742.903889
90.16404,1600,743.117911
89.81566,1600,743.410091
92.38979,1600,743.661865
89.98928,1600,743.673681
83.82574,1600,744.039011
96.65092,1600,744.650658
-94.1176,209,745.183588
95.85522,1600,745.580755
110.46359,1600,746.231111
108.67448,1600,746.985729
89.22354,1600,746.985789
101.42273,1600,748.053028
105.11439,1600,748.278223
86.15344,1600,750.556461
114.19787,1600,750.747255
98.03525,1600,750.948705
105.99535,1600,751.194191
108.73647,1600,751.250662
123.27672,1600,751.55202
5.483177,1529,751.645187
113.715576,1600,752.140834
-33.054123,796,752.433592
115.06762,1600,752.609365
-7.272873,1143,752.68757
115.177864,1600,753.732791
-45.936497,892,753.884768
151.58627,1600,754.020201
128.09236,1600,754.16585
140.0948,1600,754.350557
121.53646,1600,754.380446
129.37091,1600,754.454208
-92.78442,125,754.978419
104.217,1600,755.369959
116.903244,1600,755.741592
-107.091644,61,755.881341
125.92412,1600,756.0466
115.82991,1600,756.669888
112.745705,1600,756.881807
109.37085,1600,757.451647
124.40711,1600,757.464419
118.22431,1600,757.850502
110.82931,1600,802.16384
132.87575,1600,802.672243
-73.99514,370,804.333601
141.5286,1600,804.452869
143.05663,1600,804.452975
122.27244,1600,805.520714
-95.5297,145,805.573905
-95.62851,138,805.626786
143.82283,1600,805.728341
-40.455093,683,806.963459
147.32742,1600,807.943848
131.30765,1600,808.120247
120.72174,1600,808.313724
-66.94341,356,808.548029
140.38425,1600,808.559669
121.95211,1600,808.61243
134.83176,1600,808.893683
152.18657,1600,808.979492
141.81612,1600,809.446262
131.88435,1600,809.738756
-101.30033,173,809.76738
136.32193,1600,809.919628
162.50171,1600,809.997564
155.12788,1600,811.013324
132.34546,1600,811.296335
133.21982,1600,811.437653
145.90207,1600,811.622807
149.04666,1600,811.650759
150.28024,1600,811.719895
147.12494,1600,812.210448
133.5511,1600,812.964273
160.07623,1600,813.100715
129.75227,1600,813.261016
158.3571,1600,813.882195
153.87517,1600,814.09096
156.10252,1600,814.997686
-48.939102,666,815.288591
151.0626,1600,815.604871
-11.478806,916,815.765646
-111.944435,58,815.783813
-18.850685,873,815.901144
164.0331,1600,816.125003
-59.57142,574,816.23468
-58.589508,591,817.166536
-82.60638,444,817.603611
146.05179,1600,817.853751
150.2097,1600,818.911797
145.23244,1600,819.014349
152.53505,1600,819.115221
22.34935,1228,863.280014
153.3886,1600,863.621895
137.80826,1600,864.667336
159.06956,1600,865.26735
140.8419,1600,865.278983
-79.23497,365,865.414675
150.65257,1600,865.633896
147.54678,1600,865.723305
166.15257,1600,866.19504
161.78304,1600,866.669397
169.30527,1600,866.751288
159.22151,1600,867.815567
126.757324,1600,868.099574
162.18808,1600,868.425813
135.51543,1600,868.454364
157.14977,1600,868.523754
-52.97805,669,869.061244
172.0278,1600,869.78302
163.4811,1600,869.921507
171.71387,1600,870.08673
159.93268,1600,870.961164
175.67986,1600,871.873032
186.7893,1600,872.471542
157.7221,1600,872.630741
154.3395,1600,872.64252
160.90056,1600,872.760467
179.93837,1600,872.984709
174.03879,1600,873.09984
175.39275,1600,874.047182
175.42027,1600,874.506282
186.73412,1600,874.76011
160.96602,1600,875.870473
181.02312,1600,876.082578
174.39278,1600,877.333462
168.24017,1600,878.356054
183.66907,1600,879.00118
159.86334,1600,879.014087
173.69212,1600,879.155498
178.457,1600,879.390835
176.25461,1600,879.477863
175.90147,1600,879.94639
171.52892,1600,923.606366
196.09946,1600,923.68262
165.43741,1600,924.687961
194.48436,1600,924.96938
172.70708,1600,925.289741
188.16257,1600,925.318472
170.88843,1600,925.387087
176.71649,1600,925.927439
176.88132,1600,926.63374
171.42805,1600,926.767296
179.59326,1600,926.926596
175.63293,1600,927.734803
-115.222336,56,928.195302
185.91562,1600,928.637934
-122.93216,65,928.730008
-121.97478,65,929.174738
185.06104,1600,929.243106
184.7973,1600,929.400945
191.55138,1600,929.412651
182.92067,1600,929.529533
187.2546,1600,929.751159
178.77016,1600,929.861798
-57.461452,449,930.619198
188.24115,1600,930.75327
180.0374,1600,931.184572
191.63509,1600,931.428376
-118.64088,90,931.489554
186.4892,1600,932.437583
169.78996,1600,932.631968
188.48613,1600,933.817662
182.91513,1600,934.788652
