#{"t_start": 1686442579.2021263, "env_id": null}
r,l,t
48.924915,1600,807.469409
107.18362,1600,808.434204
-38.94803,945,808.546424
100.673485,1600,809.180731
111.82164,1600,809.323247
-62.475666,645,809.540395
103.8988,1600,810.082699
-18.41124,1198,810.502719
122.5323,1600,810.514672
119.53091,1600,810.551522
117.02456,1600,810.563665
124.396355,1600,810.916421
111.32881,1600,811.044182
119.63934,1600,811.205714
122.912025,1600,811.205767
114.9469,1600,811.775854
112.92513,1600,812.67845
-31.629059,1019,812.846409
121.31558,1600,813.264109
117.17943,1600,813.388508
94.27245,1600,856.981169
120.42389,1600,857.085834
100.66723,1600,858.770916
-40.113186,884,859.972811
119.710144,1600,860.562154
128.53496,1600,861.232892
119.105865,1600,862.38705
138.56728,1600,862.41958
121.5463,1600,862.586621
115.06374,1600,862.730547
123.555214,1600,863.223646
-112.747314,62,863.299256
120.09481,1600,863.90863
131.83372,1600,864.296884
-92.90722,140,864.593367
-29.7575,884,864.660607
137.3506,1600,864.709481
158.6384,1600,865.691618
128.52452,1600,865.809479
-65.20337,439,866.318027
134.17278,1600,866.584939
116.44286,1600,866.800333
74.56859,1600,867.337881
131.0582,1600,867.761582
148.85411,1600,867.773437
131.19324,1600,867.810004
126.238266,1600,867.822126
125.148445,1600,868.194518
146.89384,1600,868.340854
-117.35311,124,868.42722
141.33769,1600,868.516531
132.96918,1600,868.51659
148.78107,1600,869.148847
-95.6074,125,869.619594
132.13953,1600,870.072977
134.90689,1600,870.246363
-108.96587,45,870.455309
-49.60032,852,870.642212
-67.772736,323,870.654084
121.50716,1600,870.683136
10.8246155,1380,871.054428
140.90752,1600,871.190307
18.081085,1276,871.259852
136.7236,1600,871.297439
-110.71512,49,871.475392
-97.3278,124,871.52125
132.54005,1600,874.535841
-17.594093,1207,874.615114
118.06199,1600,918.207439
-59.415302,559,918.451584
-15.547363,882,918.787832
134.1023,1600,919.268524
2.2227478,1256,919.410455
150.1285,1600,919.422461
-92.83991,947,919.459441
143.9004,1600,920.64093
116.75727,1600,921.25271
64.86632,1600,921.314766
140.422,1600,921.359459
167.00623,1600,922.407921
150.26282,1600,922.929565
144.6946,1600,923.201504
162.06017,1600,923.421715
-7.896698,1124,923.97546
151.97961,1600,924.40594
164.11324,1600,924.418684
139.85025,1600,924.461137
-114.08771,56,924.461196
157.05319,1600,925.038036
158.47905,1600,925.116718
124.3257,1600,925.707256
44.404053,1600,926.195205
-81.4702,259,926.686038
158.59624,1600,926.831748
166.33168,1600,927.23059
161.223,1600,927.2428
164.1994,1600,927.775545
156.52011,1600,927.846688
144.54774,1600,927.884279
152.7552,1600,928.102644
-112.919846,750,929.614107
-121.41089,70,930.198129
52.39039,1600,931.142193
-53.276886,467,931.196968
163.23485,1600,931.225864
23.66217,1481,931.337412
-110.287186,61,931.742815
158.90398,1600,931.76378
71.68139,1600,932.007721
181.3891,1600,932.825968
174.88315,1600,932.971716
163.7694,1600,932.984089
151.7613,1600,933.022289
-7.6326065,802,934.016495
