#{"t_start": 1685384530.0619056, "env_id": null}
r,l,t
-88.95452,1600,208.188231
-116.058975,83,208.28418
-84.17802,1600,208.371387
-111.043945,73,208.498117
-77.53445,1600,208.68382
-99.05848,93,208.902333
-124.80351,91,209.077768
-86.93921,1600,209.084797
-113.77658,54,209.311559
-83.74274,1600,209.575027
-98.90775,66,209.590189
-84.44365,1600,209.768223
-80.569534,1600,210.204898
-90.95882,1600,210.466533
-70.37777,1600,210.574794
-110.38889,52,210.855586
-111.50565,57,211.100129
-100.746124,70,211.391855
-70.61482,1600,211.964072
-105.97067,55,212.194753
-77.24648,1600,213.403333
-88.301445,1600,214.032643
-73.81699,1600,214.326179
-85.584984,1600,214.354007
-116.43346,71,214.398088
-111.686165,69,214.65145
-87.02849,1600,214.659752
-107.09979,90,214.782365
-102.861755,104,224.872995
-107.85754,88,224.936731
-82.557396,1600,225.06914
-80.27672,1600,225.159117
-99.84578,66,225.358245
-106.32156,59,225.606389
-84.83974,1600,225.684916
-85.48309,1600,225.863984
-106.74993,63,226.135612
-84.93805,1600,226.350879
-84.248436,1600,226.366328
-83.217705,1600,226.545799
-106.70342,68,226.666399
-70.8622,1600,226.957397
-106.56608,87,227.071166
-78.918755,1600,227.221145
-118.63684,103,227.515461
-99.60646,94,227.911253
-88.78593,1600,228.086384
-107.43123,67,228.18886
-86.64738,1600,228.877295
-107.78033,49,229.095963
-72.71782,1600,230.100846
-67.71425,1600,230.950534
-102.12297,62,231.220027
-78.40553,1600,231.279793
-70.13054,1600,231.729586
-80.59051,1600,231.794322
-69.98403,1600,232.012313
-115.33951,71,232.10262
-107.27605,87,232.111457
-104.294975,81,232.443702
-89.05784,1600,232.477725
-83.0097,1600,232.554034
-108.52704,57,232.712446
-121.008896,166,232.809327
-69.18542,1600,232.996631
-114.410736,89,233.182441
-85.02582,1600,233.218942
-71.14338,1600,233.406517
-114.54103,68,243.330496
-105.53836,84,243.366282
-69.44994,1600,243.59904
-114.66966,67,243.618174
-84.8795,1600,243.859417
-117.01605,69,243.890113
-73.69779,1600,244.708268
-69.538475,1600,244.814503
-114.92576,63,244.986853
-86.434135,1600,245.731403
-80.66354,1600,246.709882
-101.30505,71,247.017075
-97.5042,82,247.359054
-70.891396,1600,247.832431
-74.176094,1600,247.893629
-119.76669,79,248.160553
-119.01083,102,248.346092
-101.09815,85,248.544291
-102.52707,60,248.595612
-59.44113,1600,248.635159
-99.82698,62,248.86908
-109.187096,48,248.900534
-71.734825,1600,249.114781
