#{"t_start": 1686108018.3208802, "env_id": null}
r,l,t
12.434738,1600,524.490753
-102.97443,76,524.952319
-107.25157,132,525.05202
-4.2304697,1600,525.117527
-7.1054034,1600,525.712391
-5.135277,1600,525.777935
-103.84164,118,525.988516
7.0533266,1600,526.245774
3.9634106,1600,526.312332
5.6194644,1600,526.461014
-99.1586,73,526.580545
-0.1118007,1600,526.607145
-9.365093,1600,526.628298
-8.690335,1600,526.663267
-9.17513,1600,526.942003
-9.642341,1600,527.44114
-6.1278305,1600,527.713795
-8.783163,1600,528.111066
1.3857397,1600,529.071115
-5.8101864,1600,570.425701
-13.970873,1600,570.807435
-93.19885,541,571.110742
-99.989944,878,571.251595
1.6859741,1600,571.428534
-9.905652,1600,572.178039
0.7676666,1600,573.032791
16.280296,1600,574.012599
15.352886,1600,574.286892
-106.85936,42,574.347007
5.709339,1600,575.349715
21.234753,1600,575.84761
24.470678,1600,576.032398
11.825262,1600,576.129642
-104.739494,73,576.425094
3.1652114,1600,576.621416
6.6003256,1600,576.703011
12.82925,1600,576.967581
9.052191,1600,577.376583
-0.73154336,1600,577.819207
4.994788,1600,577.982528
7.1184964,1600,578.584435
18.2032,1600,578.649082
26.709478,1600,579.105092
3.4578135,1600,579.169817
36.273228,1600,579.313317
17.002287,1600,579.436534
23.321688,1600,579.462768
39.8555,1600,579.473814
14.997943,1600,579.782484
27.872011,1600,580.277696
27.738453,1600,580.549405
22.240183,1600,580.952576
22.782166,1600,581.927334
25.48568,1600,583.085088
23.698347,1600,583.46995
26.033937,1600,583.773991
22.265713,1600,583.916911
5.769459,1600,584.089531
-103.07824,502,584.510151
25.574036,1600,584.839823
23.946903,1600,585.69046
30.183313,1600,626.990119
33.814373,1600,627.048499
32.93062,1600,628.017082
26.520773,1600,628.692333
27.535103,1600,628.792972
26.262455,1600,629.098078
28.034986,1600,629.300743
-114.78073,80,629.342273
27.190538,1600,629.384552
23.631897,1600,629.649698
53.30887,1600,630.045128
27.27833,1600,630.491127
22.242285,1600,630.65668
40.33031,1600,631.250292
31.54129,1600,631.317976
32.281113,1600,631.791183
51.486885,1600,631.857059
44.82549,1600,632.004551
42.35903,1600,632.124056
57.376186,1600,632.15224
40.148582,1600,632.164363
45.373722,1600,632.468972
-107.761055,49,632.852151
38.764523,1600,632.976957
58.90256,1600,633.636835
64.265045,1600,634.585888
52.15619,1600,635.746656
66.010376,1600,636.135191
60.40825,1600,636.448387
63.142864,1600,636.592437
45.855793,1600,636.763589
64.72639,1600,637.189237
63.951412,1600,637.506589
44.149975,1600,638.370606
56.091938,1600,639.651142
69.8843,1600,639.708919
65.00635,1600,640.68864
61.08867,1600,641.442259
51.36932,1600,641.737922
68.62074,1600,641.934436
50.827953,1600,682.033134
56.75658,1600,682.075747
54.232098,1600,682.341415
46.93966,1600,682.750551
48.92845,1600,683.197298
59.317245,1600,683.358776
51.740913,1600,683.955405
57.353733,1600,684.021377
-84.342705,330,684.110927
71.402954,1600,684.483063
67.146774,1600,684.548493
44.07151,1600,684.691052
70.94318,1600,684.809102
58.641247,1600,684.83608
58.76259,1600,684.847388
-67.42005,668,684.980771
-109.07635,60,685.31946
-101.92819,177,685.519833
76.32411,1600,685.545833
-96.97791,78,685.603652
70.577484,1600,685.67051
-65.38527,489,685.968163
67.23499,1600,686.344332
-116.84727,81,686.6069
69.52065,1600,687.297232
-80.65391,426,688.074589
71.81096,1600,688.470019
90.24982,1600,688.86265
96.67732,1600,689.167226
66.999405,1600,689.310195
86.3955,1600,689.482775
-109.918785,51,689.71553
94.660164,1600,689.914679
84.96633,1600,690.235846
79.45215,1600,691.076423
93.495575,1600,692.390584
-37.644817,1543,692.92947
82.97479,1600,694.447039
82.32202,1600,694.647799
80.33779,1600,694.69029
84.201706,1600,695.001751
97.96937,1600,695.414799
102.116135,1600,695.875148
83.66139,1600,696.034626
109.17711,1600,696.623012
78.01613,1600,696.691837
118.618774,1600,697.148302
95.416756,1600,697.213544
-115.43923,85,697.302079
79.055855,1600,697.477574
92.87559,1600,697.506385
-109.20091,47,697.532859
-108.91053,50,697.897974
94.4389,1600,697.984935
117.669106,1600,698.186312
94.695274,1600,698.212997
99.66129,1600,738.326093
-79.433334,455,738.3805
97.30327,1600,738.399978
-106.817924,46,738.758459
91.34803,1600,739.061014
-109.75758,57,739.20317
95.77066,1600,739.32302
87.26348,1600,740.028677
113.457115,1600,740.790091
87.951256,1600,741.1785
107.748764,1600,741.559833
109.30273,1600,741.864108
102.47205,1600,742.182543
125.22374,1600,742.418792
99.06272,1600,742.620507
113.35408,1600,742.945719
114.375084,1600,743.791138
119.602615,1600,745.105206
130.44734,1600,745.652435
-112.30764,72,746.208766
-35.176895,963,746.78695
-9.097115,1222,746.920012
113.610214,1600,747.167473
117.744446,1600,747.364957
125.37356,1600,747.708614
129.85153,1600,748.104012
125.89518,1600,748.555418
124.195724,1600,748.713191
127.61915,1600,749.367591
141.26637,1600,749.973661
139.74385,1600,750.14992
-102.47888,104,750.191786
113.236916,1600,750.202594
109.56014,1600,750.579599
126.00578,1600,750.675002
106.31634,1600,750.872632
123.680534,1600,750.89953
124.60719,1600,750.956668
123.51176,1600,751.005666
130.40788,1600,751.677368
138.73181,1600,751.944998
-101.101776,149,752.167547
130.3873,1600,752.638933
-59.955227,535,752.949298
120.5537,1600,753.407426
138.73611,1600,753.801649
124.508446,1600,754.190305
126.47125,1600,794.622558
131.88214,1600,794.947126
117.83283,1600,795.179207
38.973984,1544,795.265579
141.20917,1600,795.386517
127.21375,1600,796.547737
139.58002,1600,797.860466
-29.409271,962,797.879445
144.0928,1600,798.951633
144.30573,1600,799.536207
142.62396,1600,799.663353
152.34627,1600,799.909897
