#{"t_start": 1686126025.4366808, "env_id": null}
r,l,t
8.38011,1600,462.333088
15.584418,1600,463.368354
2.6408331,1600,463.61653
-1.5558025,1600,463.799129
7.316256,1600,464.554612
12.158262,1600,465.15144
17.393164,1600,465.440631
6.9999933,1600,466.488808
14.47407,1600,466.627475
11.071403,1600,467.591851
22.197258,1600,467.821653
6.644911,1600,468.237561
16.188734,1600,480.470153
-109.45262,98,480.934383
24.4699,1600,481.28802
-105.51205,80,481.319557
26.235703,1600,481.351824
13.261397,1600,481.65495
8.599556,1600,481.672557
-106.69504,137,481.949844
15.754505,1600,482.666093
8.134625,1600,482.912111
14.645751,1600,483.091679
12.325944,1600,483.84862
27.807629,1600,484.471385
29.475895,1600,484.784004
27.906034,1600,485.903793
39.022728,1600,486.048897
49.73241,1600,487.019137
28.178066,1600,487.241712
38.384186,1600,487.611821
24.942743,1600,489.086043
44.61865,1600,489.120194
30.713877,1600,489.424408
32.724575,1600,489.442372
22.062489,1600,489.752981
31.361063,1600,502.499296
17.547073,1600,502.750934
25.512428,1600,502.934901
27.75499,1600,503.730421
14.612869,1600,504.3347
-92.16016,384,504.613272
60.750965,1600,504.613331
-105.79048,67,504.936859
35.251873,1600,505.712982
29.909637,1600,505.855608
41.173252,1600,506.853849
48.008392,1600,507.080459
46.810925,1600,507.45065
50.000313,1600,508.906
53.432198,1600,508.938038
44.88146,1600,509.251305
28.592464,1600,509.270931
45.930843,1600,509.549683
-97.57281,156,509.697339
60.14357,1600,510.249924
56.76396,1600,510.65116
53.65828,1600,511.425269
51.870552,1600,523.668667
52.059265,1600,523.9401
42.736782,1600,524.249809
46.27557,1600,524.992683
-72.78327,825,525.046951
47.001358,1600,525.13224
-100.70281,481,525.312602
48.193634,1600,526.036591
54.69505,1600,526.24728
-112.794815,59,526.308687
68.03041,1600,526.615959
60.314266,1600,528.101938
59.795216,1600,528.473267
61.965252,1600,528.491545
49.647026,1600,528.919436
-37.67444,1196,529.364225
58.837124,1600,529.490982
61.841972,1600,529.917678
73.37844,1600,531.557146
51.82769,1600,531.883206
-65.61091,837,532.526309
93.38048,1600,532.698854
64.023544,1600,532.755246
40.9395,1600,532.846102
56.378006,1600,533.034415
-107.27185,119,533.285529
72.558205,1600,545.783942
58.8779,1600,545.849561
46.300022,1600,546.15392
-63.96314,646,546.474901
72.41684,1600,547.579684
62.338722,1600,547.909608
67.07308,1600,548.34614
87.35504,1600,548.7839
79.11649,1600,548.936103
73.12098,1600,549.351075
-83.456825,368,549.661382
86.436714,1600,551.267525
55.76299,1600,551.874757
85.90566,1600,552.104525
84.15233,1600,552.200178
87.05725,1600,552.387522
89.90205,1600,552.647352
-104.49763,119,553.234603
60.078785,1600,553.417424
86.439415,1600,553.482502
75.06696,1600,553.804227
-78.2213,430,554.01798
68.98913,1600,554.130845
-105.3471,89,554.546196
-74.60484,547,566.763427
79.62165,1600,566.966058
79.772896,1600,567.744661
68.94346,1600,568.201683
78.91739,1600,568.326657
90.822174,1600,568.753697
92.626854,1600,569.078328
79.52138,1600,570.733928
-37.61341,963,571.373146
85.15381,1600,571.532922
87.57612,1600,571.621169
-18.17939,1492,572.249686
77.04879,1600,572.586945
98.97322,1600,572.806604
94.402626,1600,573.100885
107.0903,1600,573.307544
101.23367,1600,573.812089
95.10135,1600,574.499995
-99.49616,63,574.800955
108.4541,1600,575.302907
99.760216,1600,575.748785
88.45797,1600,575.875306
-16.584137,1031,576.219453
56.95004,1600,576.306673
82.05457,1600,588.355282
123.39106,1600,589.953861
-129.09421,101,590.433667
120.10395,1600,590.774001
111.53317,1600,590.862089
-47.438652,958,591.085138
94.362045,1600,591.536384
97.787224,1600,591.890305
-86.40721,344,592.113348
99.69964,1600,592.126777
97.54961,1600,592.434569
-55.615204,1176,592.63736
121.55966,1600,592.650405
-112.261314,51,592.885853
-109.93051,60,592.921802
106.85667,1600,593.178952
-22.283989,1239,593.831979
120.93263,1600,595.057241
133.47276,1600,595.178071
-109.60419,71,595.384251
108.2526,1600,595.592917
119.29153,1600,595.897105
-41.798485,874,609.653885
-36.51969,1129,609.90935
-74.03932,602,609.950294
121.804146,1600,610.085946
112.7463,1600,610.172454
-102.47822,68,610.278738
100.52085,1600,610.394276
21.770485,1544,610.545564
-86.85771,270,610.924138
128.47334,1600,611.141499
120.867714,1600,611.355984
134.72073,1600,611.368976
-119.152725,103,611.410318
-110.97651,51,611.608934
113.082466,1600,611.687358
105.01051,1600,612.179564
-72.92171,420,612.269858
134.2301,1600,612.446132
-116.47949,72,612.808506
-49.534214,700,613.276067
-9.3583145,1248,613.615018
-112.81168,76,613.666438
-72.42023,640,614.262686
134.0027,1600,614.532731
-68.31373,532,614.848927
120.16503,1600,614.9599
-100.81614,72,615.192038
-80.85846,357,616.209635
-33.30471,1188,616.232193
-108.463,40,616.421739
3.4146805,1310,616.434608
-117.88448,76,616.574283
124.48193,1600,617.705866
-74.223785,289,617.925887
136.5253,1600,618.012847
-110.930916,113,618.242018
-14.520958,1526,618.705621
-94.80709,194,618.948557
137.2094,1600,619.028402
6.391556,1333,619.155039
119.559204,1600,631.009624
117.85662,1600,631.08161
-12.507126,1297,631.489132
130.8736,1600,631.562869
-41.45632,955,632.676755
128.20631,1600,632.958797
-117.66298,73,633.027889
138.37137,1600,633.558381
-84.319695,649,633.847703
-72.05767,607,633.884001
-97.28109,69,633.911821
-54.28879,710,634.075516
140.63194,1600,634.298073
135.50684,1600,634.530454
-98.85747,78,634.895634
144.59306,1600,635.771811
144.14964,1600,637.244553
116.00274,1600,637.54965
144.51682,1600,638.00202
148.53683,1600,638.440826
133.1828,1600,638.641644
-76.540405,284,638.928254
143.4405,1600,639.097673
124.75249,1600,639.177932
-48.39688,749,639.347744
-58.719555,559,639.971368
138.26694,1600,640.615278
138.46655,1600,640.682899
121.46236,1600,653.192534
141.90865,1600,653.229007
137.22923,1600,653.256791
119.77712,1600,653.41544
-119.84341,58,653.512393
132.47607,1600,653.637821
-72.19854,374,654.172379
130.95006,1600,654.24528
-37.944344,1012,655.75185
-68.7401,489,655.774334
122.60076,1600,657.405815
-106.201675,61,657.697417
149.60225,1600,657.84898
134.7962,1600,658.030638
136.67151,1600,658.305752
136.06087,1600,658.452186
-56.29998,622,658.686922
152.94772,1600,658.695104
146.53545,1600,659.304439
